month,hour,DEWP,TEMP,Iws,Is,Ir,pm2.5
12,10,-10,-2,20.58,0,0,132
12,11,-10,0,22.37,0,0,142
12,12,-11,1,0.89,0,0,146
12,13,-10,1,1.78,0,0,161
12,14,-10,2,3.57,0,0,157
12,15,-10,2,4.46,0,0,162
12,16,-9,-1,0.89,0,0,161
12,17,-9,-2,0.89,0,0,183
12,18,-8,-3,0.89,0,0,204
12,19,-8,-4,0.89,0,0,250
12,20,-9,-5,0.89,0,0,271
12,21,-9,-5,0.89,0,0,292
12,22,-9,-6,1.79,0,0,324
12,23,-9,-6,0.89,0,0,356
12,0,-10,-7,3.13,0,0,333
12,1,-10,-7,6.26,0,0,262
12,2,-10,-7,9.39,0,0,199
12,3,-11,-8,12.52,0,0,169
12,4,-11,-8,16.54,0,0,154
12,5,-11,-8,20.56,0,0,145
12,6,-12,-8,24.58,0,0,163
12,7,-12,-7,28.6,0,0,184
12,8,-11,-7,31.73,0,0,187
12,9,-10,-3,0.45,0,0,132
12,10,-11,1,3.13,0,0,134
12,11,-12,3,6.26,0,0,108
12,12,-12,5,1.79,0,0,115
12,13,-13,5,1.79,0,0,101
12,14,-11,5,5.81,0,0,63
12,15,-9,4,9.83,0,0,99
12,16,-9,1,11.62,0,0,137
12,17,-8,1,15.64,0,0,200
12,18,-6,-1,17.43,0,0,316
12,19,-6,-2,20.56,0,0,437
12,20,-6,-3,22.35,0,0,228
12,21,-6,-4,23.24,0,0,104
12,22,-7,-4,25.03,0,0,87
12,23,-8,-4,26.82,0,0,66
12,0,-8,-6,0.89,0,0,62
12,1,-9,-7,0.89,0,0,61
12,2,-9,-7,1.78,0,0,47
12,3,-8,-5,2.67,0,0,52
12,4,-10,-4,1.79,0,0,50
12,5,-11,-5,4.92,0,0,42
12,6,-11,-5,8.05,0,0,33
12,7,-12,-6,9.84,0,0,41
12,8,-12,-6,11.63,1,0,36
12,9,-11,-6,14.76,2,0,40
12,10,-12,-5,18.78,3,0,46
12,11,-11,-4,21.91,0,0,57
12,12,-12,-4,25.93,0,0,64
12,13,-12,-3,29.06,0,0,68
12,14,-11,-4,30.85,0,0,72
12,15,-11,-4,32.64,0,0,73
12,16,-11,-4,34.43,0,0,78
12,17,-11,-4,36.22,0,0,79
12,18,-11,-4,38.01,0,0,82
12,19,-11,-4,39.8,0,0,87
12,20,-10,-4,41.59,0,0,91
12,21,-10,-4,43.38,0,0,79
12,22,-10,-4,45.17,0,0,64
12,23,-10,-4,46.96,0,0,69
12,0,-10,-4,48.75,0,0,71
12,1,-9,-5,49.64,0,0,67
12,2,-9,-4,0.89,0,0,64
12,3,-8,-5,0.89,0,0,64
12,4,-8,-5,1.78,0,0,70
12,5,-9,-5,0.89,0,0,71
12,6,-10,-5,1.78,0,0,79
12,7,-9,-5,2.23,0,0,80
12,8,-9,-4,0.89,0,0,81
12,9,-9,-4,0.89,0,0,91
12,10,-9,-3,1.79,0,0,101
12,11,-9,-3,0.89,0,0,112
12,12,-9,-3,1.78,0,0,123
12,13,-8,-3,2.67,0,0,141
12,14,-8,-2,1.79,0,0,150
12,15,-8,-2,0.89,0,0,170
12,16,-8,-2,1.78,0,0,190
12,17,-9,-4,0.89,0,0,201
12,18,-8,-4,0.89,0,0,211
12,19,-9,-4,0.89,0,0,218
12,20,-8,-4,0.89,0,0,222
12,21,-8,-4,0.89,0,0,207
12,22,-9,-6,3.13,0,0,208
12,23,-10,-8,6.26,0,0,195
12,0,-10,-7,7.15,0,0,163
12,1,-9,-7,10.28,0,0,196
12,2,-10,-7,13.41,0,0,175
12,3,-11,-8,15.2,0,0,144
12,4,-10,-9,18.33,0,0,137
12,5,-11,-9,21.46,0,0,128
12,6,-11,-9,23.25,0,0,135
12,7,-10,-8,26.38,0,0,157
12,8,-11,-9,29.51,0,0,164
12,9,-9,-6,32.64,0,0,155
12,10,-11,1,35.77,0,0,159
12,11,-13,2,4.02,0,0,130
12,12,-13,3,8.94,0,0,98
12,13,-15,4,3.13,0,0,82
12,14,-14,5,1.79,0,0,71
12,15,-14,4,3.58,0,0,66
12,16,-15,2,0.89,0,0,72
12,17,-14,-1,1.34,0,0,192
12,18,-12,-2,1.79,0,0,209
12,19,-12,-3,2.68,0,0,209
12,20,-12,-6,0.89,0,0,217
12,21,-12,-6,0.89,0,0,223
12,22,-12,-6,1.79,0,0,251
12,23,-12,-6,0.89,0,0,283
1,0,-12,-8,0.89,0,0,275
1,1,-13,-10,1.79,0,0,303
1,2,-13,-9,3.58,0,0,215
1,3,-13,-9,6.71,0,0,222
1,4,-13,-4,4.92,0,0,85
1,5,-14,-4,10.73,0,0,38
1,6,-14,-4,14.75,0,0,23
1,7,-15,-5,17.88,0,0,19
1,8,-15,-4,21.9,0,0,14
1,9,-16,-3,27.71,0,0,16
1,10,-16,-2,33.52,0,0,21
1,11,-16,0,38.44,0,0,22
1,12,-18,0,42.46,0,0,22
1,13,-18,1,45.59,0,0,17
1,14,-18,2,47.38,0,0,22
1,15,-18,2,1.79,0,0,29
1,16,-16,0,0.89,0,0,39
1,17,-18,0,1.78,0,0,42
1,18,-15,-2,2.23,0,0,55
1,19,-14,-4,2.68,0,0,55
1,20,-15,-5,0.89,0,0,72
1,21,-15,-6,0.89,0,0,81
1,22,-13,-4,3.13,0,0,80
1,23,-11,-3,7.15,0,0,128
1,0,-10,-3,10.28,0,0,114
1,1,-10,-4,12.07,0,0,97
1,2,-9,-4,13.86,0,0,79
1,3,-10,-4,15.65,0,0,88
1,4,-9,-4,17.44,0,0,87
1,5,-9,-4,20.57,0,0,98
1,6,-9,-5,22.36,0,0,99
1,7,-10,-8,0.45,0,0,100
1,8,-11,-8,1.34,0,0,104
1,9,-9,-7,0.89,0,0,131
1,10,-8,-3,0.89,0,0,134
1,11,-8,-1,1.78,0,0,169
1,12,-8,0,1.79,0,0,133
1,13,-17,1,8.94,0,0,39
1,14,-17,2,17.88,0,0,12
1,15,-19,2,29.06,0,0,19
1,16,-19,1,40.24,0,0,14
1,17,-17,0,52.31,0,0,13
1,18,-17,-1,62.14,0,0,13
1,19,-18,-2,74.21,0,0,16
1,20,-18,-3,85.39,0,0,8
1,21,-18,-3,95.22,0,0,10
1,22,-19,-3,108.18,0,0,27
1,23,-19,-4,119.36,0,0,18
1,0,-19,-4,127.41,0,0,14
1,1,-19,-5,134.56,0,0,16
1,2,-19,-5,138.58,0,0,17
1,3,-19,-6,144.39,0,0,11
1,4,-19,-5,151.54,0,0,11
1,5,-19,-6,157.35,0,0,12
1,6,-19,-6,165.4,0,0,15
1,7,-19,-6,172.55,0,0,17
1,8,-19,-5,177.47,0,0,14
1,9,-19,-4,183.28,0,0,16
1,10,-19,-4,191.33,0,0,18
1,11,-19,-1,202.51,0,0,24
1,12,-19,-1,211.45,0,0,16
1,13,-19,-1,223.52,0,0,18
1,14,-21,-1,236.48,0,0,13
1,15,-20,-1,250.34,0,0,23
1,16,-20,-2,262.41,0,0,13
1,17,-20,-3,273.59,0,0,11
1,18,-20,-3,285.66,0,0,8
1,19,-20,-4,297.73,0,0,19
1,20,-20,-4,307.56,0,0,11
1,21,-20,-5,318.74,0,0,12
1,22,-20,-6,329.92,0,0,10
1,23,-20,-6,339.75,0,0,16
1,0,-20,-6,348.69,0,0,14
1,1,-20,-6,355.84,0,0,13
1,2,-21,-10,358.97,0,0,10
1,3,-20,-9,360.76,0,0,11
1,4,-20,-10,363.89,0,0,18
1,5,-20,-9,0.89,0,0,13
1,6,-19,-10,3.13,0,0,13
1,7,-19,-9,1.79,0,0,15
1,8,-18,-6,4.92,0,0,20
1,9,-19,-4,9.84,0,0,19
1,10,-19,-2,16.99,0,0,16
1,11,-19,-2,22.8,0,0,17
1,12,-21,0,28.61,0,0,12
1,13,-22,1,34.42,0,0,25
1,14,-22,1,40.23,0,0,16
1,15,-22,1,46.04,0,0,15
1,16,-22,1,50.96,0,0,21
1,17,-20,0,55.88,0,0,37
1,18,-18,-1,4.02,0,0,42
1,19,-18,-1,4.02,0,0,55
1,20,-19,-6,0.89,0,0,74
1,21,-17,-3,1.79,0,0,87
1,22,-17,-8,0.89,0,0,86
1,23,-17,-9,1.78,0,0,87
1,0,-17,-10,0.89,0,0,90
1,1,-17,-11,1.78,0,0,89
1,2,-17,-11,2.67,0,0,91
1,3,-18,-12,3.12,0,0,99
1,4,-19,-14,3.13,0,0,150
1,5,-18,-14,4.92,0,0,143
1,6,-17,-12,6.71,0,0,130
1,7,-17,-13,8.5,0,0,102
1,8,-17,-12,10.29,0,0,96
1,9,-17,-6,13.42,0,0,72
1,10,-16,-4,16.55,0,0,60
1,11,-16,-1,18.34,0,0,70
1,12,-19,0,20.13,0,0,76
1,13,-19,2,0.89,0,0,69
1,14,-19,3,1.78,0,0,53
1,15,-20,3,2.67,0,0,53
1,16,-19,1,0.89,0,0,65
1,17,-19,0,1.78,0,0,86
1,18,-17,-3,0.45,0,0,115
1,19,-16,-4,0.9,0,0,179
1,20,-16,-5,1.79,0,0,235
1,21,-16,-7,0.89,0,0,241
1,22,-16,-7,0.89,0,0,189
1,23,-17,-10,1.79,0,0,161
1,0,-17,-9,4.92,0,0,189
1,1,-16,-9,0.89,0,0,161
1,2,-16,-8,1.78,0,0,161
1,3,-15,-7,0.89,0,0,159
1,4,-16,-9,0.89,0,0,197
1,5,-16,-10,1.79,0,0,183
1,6,-15,-9,3.58,0,0,172
1,7,-15,-9,5.37,0,0,170
1,8,-14,-10,0.89,0,0,179
1,9,-11,-7,1.79,0,0,194
1,10,-13,-3,4.92,0,0,183
1,11,-14,-3,8.05,0,0,150
1,12,-14,-3,11.18,0,0,87
1,13,-14,-2,12.97,0,0,93
1,14,-14,-2,14.76,0,0,91
1,15,-13,-2,16.55,0,0,67
1,16,-11,-3,19.68,0,0,54
1,17,-12,-3,21.47,0,0,62
1,18,-11,-3,25.49,0,0,56
1,19,-11,-3,27.28,0,0,58
1,20,-12,-3,29.07,0,0,54
1,21,-12,-4,30.86,0,0,51
1,22,-12,-4,32.65,0,0,52
1,23,-11,-4,34.44,0,0,45
1,0,-11,-4,36.23,1,0,45
1,1,-11,-4,38.02,2,0,49
1,2,-10,-4,39.81,3,0,47
1,3,-10,-4,42.94,4,0,40
1,4,-10,-4,44.73,5,0,46
1,5,-10,-5,46.52,6,0,51
1,6,-9,-5,48.31,7,0,49
1,7,-9,-5,51.44,8,0,60
1,8,-8,-5,53.23,9,0,69
1,9,-7,-6,55.02,10,0,66
1,10,-6,-5,56.81,11,0,68
1,11,-6,-5,1.79,12,0,83
1,12,-6,-5,3.58,13,0,132
1,13,-5,-5,0.89,14,0,175
1,14,-5,-4,1.79,15,0,170
1,15,-5,-4,3.58,16,0,172
1,16,-5,-4,5.37,17,0,169
1,17,-5,-4,6.26,18,0,176
1,18,-5,-4,7.15,0,0,175
1,19,-5,-4,1.79,0,0,172
1,20,-6,-4,0.89,0,0,166
1,21,-6,-5,0.89,0,0,171
1,22,-6,-4,0.89,0,0,164
1,23,-6,-5,1.78,0,0,191
1,0,-6,-4,2.23,0,0,171
1,1,-6,-5,0.89,0,0,184
1,2,-6,-5,0.89,0,0,191
1,3,-6,-5,3.13,0,0,169
1,4,-6,-5,4.92,0,0,156
1,5,-6,-5,6.71,0,0,151
1,6,-7,-5,9.84,0,0,120
1,7,-10,-8,11.63,0,0,116
1,8,-9,-7,15.65,0,0,109
1,9,-9,-7,1.79,0,0,111
1,10,-7,-3,1.79,0,0,124
1,11,-7,-1,3.58,0,0,125
1,12,-6,-1,0.89,0,0,151
1,13,-8,0,1.78,0,0,149
1,14,-8,1,2.67,0,0,153
1,15,-9,1,4.46,0,0,152
1,16,-9,0,5.35,0,0,144
1,17,-8,-2,6.24,0,0,197
1,18,-9,-4,0.89,0,0,181
1,19,-8,-5,0.45,0,0,197
1,20,-10,-7,0.9,0,0,201
1,21,-8,-6,1.35,0,0,211
1,22,-10,-8,2.24,0,0,235
1,23,-10,-8,0.89,0,0,275
1,0,-10,-8,0.45,0,0,289
1,1,-10,-9,0.89,0,0,284
1,2,-12,-11,1.78,0,0,205
1,3,-11,-10,2.67,0,0,146
1,4,-12,-10,4.46,0,0,127
1,5,-12,-9,6.25,0,0,79
1,6,-14,-12,8.04,0,0,63
1,7,-13,-11,11.17,0,0,79
1,8,-14,-10,12.96,0,0,126
1,9,-10,-6,14.75,0,0,100
1,10,-11,-2,1.79,0,0,96
1,11,-11,-1,0.89,0,0,74
1,12,-13,1,1.78,0,0,77
1,13,-14,2,2.67,0,0,85
1,14,-13,2,1.79,0,0,204
1,15,-11,2,4.92,0,0,184
1,16,-11,1,8.94,0,0,177
1,17,-11,0,12.96,0,0,175
1,18,-10,-3,0.89,0,0,149
1,19,-11,-6,1.79,0,0,180
1,20,-11,-6,3.58,0,0,267
1,21,-10,-5,4.47,0,0,314
1,22,-13,-9,1.79,0,0,350
1,23,-11,-7,2.68,0,0,335
1,0,-11,-7,3.57,0,0,366
1,1,-11,-8,1.79,0,0,358
1,2,-8,-6,3.58,0,0,388
1,3,-9,-8,1.79,0,0,433
1,4,-10,-9,3.58,0,0,524
1,5,-8,-8,4.47,0,0,534
1,6,-8,-8,0.89,0,0,501
1,7,-9,-9,1.78,0,0,513
1,8,-10,-9,2.67,0,0,491
1,9,-9,-8,3.56,0,0,502
1,10,-5,-5,1.79,0,0,484
1,11,-12,1,6.71,0,0,494
1,12,-15,3,12.52,0,0,155
1,13,-16,3,20.57,0,0,21
1,14,-16,3,29.51,0,0,21
1,15,-16,3,37.56,0,0,19
1,16,-17,3,46.5,0,0,17
1,17,-20,0,54.55,0,0,13
1,18,-17,0,61.7,0,0,15
1,19,-18,-1,70.64,0,0,11
1,20,-18,-2,79.58,0,0,12
1,21,-18,-4,85.39,0,0,12
1,22,-18,-5,89.41,0,0,10
1,23,-19,-6,3.13,0,0,18
1,0,-18,-5,7.15,0,0,17
1,1,-18,-7,10.28,0,0,14
1,2,-18,-8,0.89,0,0,17
1,3,-19,-10,3.13,0,0,13
1,4,-19,-11,3.13,0,0,14
1,5,-18,-10,0.89,0,0,24
1,6,-19,-10,1.34,0,0,25
1,7,-18,-12,1.79,0,0,32
1,8,-17,-7,3.58,0,0,29
1,9,-17,-6,6.71,0,0,53
1,10,-17,-4,8.5,0,0,31
1,11,-17,-3,1.79,0,0,33
1,12,-16,-2,2.68,0,0,47
1,13,-16,-1,4.02,0,0,57
1,14,-16,-1,8.04,0,0,47
1,15,-16,-1,12.96,0,0,46
1,16,-16,-2,17.88,0,0,65
1,17,-16,-2,21.9,0,0,71
1,18,-16,-3,25.03,0,0,68
1,19,-16,-4,28.16,0,0,71
1,20,-15,-4,31.29,0,0,93
1,21,-15,-4,34.42,0,0,120
1,22,-15,-6,36.21,0,0,112
1,23,-15,-8,0.89,0,0,123
1,0,-15,-9,1.79,0,0,138
1,1,-17,-12,1.79,0,0,147
1,2,-16,-12,2.68,0,0,156
1,3,-16,-12,3.57,0,0,169
1,4,-17,-13,0.89,0,0,156
1,5,-16,-12,1.78,0,0,148
1,6,-17,-13,3.57,0,0,137
1,7,-16,-11,4.46,0,0,146
1,8,-14,-9,6.25,0,0,130
1,9,-14,-7,9.38,0,0,123
1,10,-14,-4,13.4,0,0,126
1,11,-14,-2,15.19,0,0,130
1,12,-14,0,16.98,0,0,136
1,13,-15,3,1.79,0,0,149
1,14,-15,4,3.13,0,0,196
1,15,-15,5,6.26,0,0,162
1,16,-15,4,8.05,0,0,160
1,17,-14,0,0.45,0,0,160
1,18,-13,-3,0.9,0,0,174
1,19,-13,-3,1.35,0,0,144
1,20,-13,-4,2.24,0,0,171
1,21,-14,-5,1.79,0,0,156
1,22,-14,-5,3.58,0,0,230
1,23,-14,-4,8.5,0,0,182
1,0,-14,-7,11.63,0,0,100
1,1,-14,-7,15.65,0,0,60
1,2,-14,-7,18.78,0,0,50
1,3,-15,-9,22.8,0,0,52
1,4,-14,-8,25.93,0,0,57
1,5,-14,-7,29.95,0,0,41
1,6,-15,-9,31.74,0,0,47
1,7,-15,-7,33.53,0,0,44
1,8,-13,-6,36.66,0,0,37
1,9,-13,-2,39.79,0,0,52
1,10,-14,0,43.81,0,0,46
1,11,-15,3,45.6,0,0,43
1,12,-14,4,47.39,0,0,45
1,13,-15,4,1.79,0,0,45
1,14,-14,5,2.68,0,0,61
1,15,-14,4,4.02,0,0,69
1,16,-13,4,7.15,0,0,66
1,17,-14,3,10.28,0,0,39
1,18,-14,3,13.41,0,0,57
1,19,-14,0,15.2,0,0,72
1,20,-13,-1,16.99,0,0,73
1,21,-13,-5,0.89,0,0,73
1,22,-12,-5,1.78,0,0,91
1,23,-13,-7,1.79,0,0,101
1,0,-14,-8,3.58,0,0,137
1,1,-14,-8,6.71,0,0,133
1,2,-14,-9,8.5,0,0,130
1,3,-13,-6,0.89,0,0,125
1,4,-13,-6,4.92,0,0,125
1,5,-14,-7,0.45,0,0,98
1,6,-15,-9,1.79,0,0,58
1,7,-15,-9,3.58,0,0,42
1,8,-15,-8,6.71,0,0,39
1,9,-15,0,4.02,0,0,33
1,12,-8,0,5.37,0,0,254
1,13,-7,1,0.89,0,0,281
1,14,-7,1,1.78,0,0,301
1,15,-7,1,2.67,0,0,285
1,16,-7,0,0.89,0,0,304
1,17,-8,-4,1.78,0,0,309
1,18,-6,-3,0.89,0,0,308
1,19,-7,-4,0.89,0,0,338
1,20,-7,-5,0.89,0,0,416
1,21,-5,-4,0.89,0,0,398
1,22,-4,-3,0.89,0,0,385
1,23,-4,-3,1.78,0,0,348
1,0,-3,-2,1.79,0,0,332
1,1,-3,-2,0.89,0,0,339
1,2,-3,-2,1.78,0,0,344
1,3,-4,-2,1.79,0,0,353
1,4,-4,-2,3.58,0,0,385
1,5,-4,-3,5.37,0,0,394
1,6,-7,-5,8.5,0,0,401
1,7,-7,-6,12.52,0,0,393
1,8,-7,-6,15.65,0,0,381
1,9,-7,-5,19.67,0,0,384
1,10,-8,-4,22.8,0,0,372
1,11,-8,-2,24.59,0,0,370
1,12,-8,-2,0.89,0,0,345
1,13,-8,-1,1.78,0,0,359
1,14,-9,0,2.67,0,0,382
1,15,-7,0,3.56,0,0,412
1,16,-7,-1,4.45,0,0,440
1,17,-7,-2,0.89,0,0,436
1,18,-7,-3,1.78,0,0,450
1,19,-8,-4,2.67,0,0,456
1,20,-7,-4,3.56,0,0,469
1,21,-8,-4,4.45,0,0,450
1,22,-7,-3,0.89,0,0,458
1,23,-6,-3,1.78,0,0,446
1,0,-6,-3,2.67,0,0,437
1,1,-6,-3,3.56,0,0,460
1,2,-6,-3,4.45,0,0,503
1,3,-6,-3,0.89,0,0,558
1,4,-7,-3,1.78,0,0,486
1,5,-7,-3,3.57,0,0,441
1,6,-7,-3,5.36,0,0,388
1,7,-7,-3,8.49,0,0,351
1,8,-7,-3,11.62,0,0,348
1,9,-7,-2,0.89,0,0,390
1,10,-6,-1,1.79,0,0,405
1,11,-7,-1,4.92,0,0,380
1,12,-7,0,0.89,0,0,373
1,13,-7,1,1.78,0,0,379
1,14,-6,1,2.67,0,0,387
1,15,-6,1,0.89,0,0,378
1,16,-6,0,1.78,0,0,399
1,17,-6,-1,2.67,0,0,414
1,18,-7,-4,3.56,0,0,419
1,19,-7,-4,4.45,0,0,436
1,20,-6,-4,5.34,0,0,436
1,21,-8,-6,6.23,0,0,459
1,22,-8,-6,1.79,0,0,494
1,23,-7,-5,4.92,0,0,522
1,0,-7,-6,6.71,0,0,479
1,1,-7,-4,9.84,0,0,315
1,2,-14,-1,7.15,0,0,121
1,3,-15,-1,12.96,0,0,49
1,4,-16,-2,17.88,0,0,52
1,5,-16,-2,22.8,0,0,47
1,6,-17,-3,27.72,0,0,29
1,7,-18,-3,32.64,0,0,17
1,8,-19,-3,38.45,0,0,15
1,9,-18,-4,42.47,0,0,24
1,10,-18,-3,47.39,0,0,22
1,11,-19,-2,53.2,0,0,21
1,12,-20,-2,60.35,0,0,20
1,13,-21,-2,66.16,0,0,22
1,14,-21,-3,71.08,0,0,21
1,15,-23,-3,76.89,0,0,12
1,16,-23,-3,84.04,0,0,13
1,17,-23,-4,89.85,0,0,13
1,18,-23,-4,94.77,0,0,22
1,19,-23,-5,99.69,0,0,16
1,20,-22,-5,105.5,0,0,22
1,21,-23,-5,111.31,0,0,17
1,22,-23,-6,118.46,0,0,21
1,23,-24,-7,125.61,0,0,18
1,0,-25,-8,131.42,0,0,17
1,1,-25,-9,138.57,0,0,10
1,2,-25,-10,145.72,0,0,10
1,3,-25,-10,152.87,0,0,11
1,4,-26,-11,158.68,0,0,11
1,5,-26,-11,165.83,0,0,9
1,6,-26,-11,171.64,0,0,7
1,7,-27,-11,175.66,0,0,10
1,8,-27,-11,180.58,0,0,12
1,9,-27,-9,185.5,0,0,16
1,10,-26,-8,4.92,0,0,21
1,11,-26,-7,8.94,0,0,17
1,12,-26,-6,12.96,0,0,18
1,13,-26,-4,16.98,0,0,20
1,14,-26,-5,3.13,0,0,20
1,15,-25,-5,4.92,0,0,17
1,16,-26,-6,8.05,0,0,13
1,17,-25,-6,8.94,0,0,20
1,18,-26,-8,10.73,0,0,15
1,19,-26,-10,1.79,0,0,14
1,20,-25,-7,5.81,0,0,22
1,21,-25,-8,9.83,0,0,28
1,22,-24,-8,4.02,0,0,20
1,23,-26,-10,5.81,0,0,13
1,0,-25,-11,8.94,0,0,21
1,1,-25,-12,4.02,0,0,29
1,2,-25,-13,8.94,0,0,19
1,3,-25,-12,13.86,0,0,14
1,4,-27,-13,3.13,0,0,11
1,5,-26,-12,8.05,0,0,15
1,6,-26,-12,12.07,0,0,16
1,7,-26,-15,3.13,0,0,16
1,8,-26,-12,4.92,0,0,19
1,9,-26,-11,9.84,0,0,16
1,10,-25,-8,13.86,0,0,21
1,11,-25,-7,17.88,0,0,21
1,12,-24,-5,4.02,0,0,22
1,13,-24,-4,8.94,0,0,20
1,14,-25,-3,14.75,0,0,18
1,15,-26,-3,22.8,0,0,23
1,16,-24,-4,4.92,0,0,35
1,17,-23,-5,8.94,0,0,51
1,18,-23,-5,10.73,0,0,54
1,19,-24,-10,1.79,0,0,68
1,20,-24,-11,4.92,0,0,108
1,21,-24,-10,0.89,0,0,193
1,22,-25,-14,1.79,0,0,182
1,23,-23,-11,0.89,0,0,161
1,0,-24,-11,3.13,0,0,225
1,1,-24,-12,4.92,0,0,994
1,2,-24,-12,8.05,0,0,972
1,3,-24,-14,11.18,0,0,430
1,4,-25,-15,0.89,0,0,296
1,5,-23,-15,1.79,0,0,284
1,6,-24,-16,3.58,0,0,285
1,7,-22,-15,0.45,0,0,223
1,8,-23,-17,1.79,0,0,141
1,9,-20,-8,0.89,0,0,66
1,10,-22,-6,1.78,0,0,33
1,11,-24,-3,8.05,0,0,36
1,12,-23,-2,16.1,0,0,27
1,13,-24,-2,23.25,0,0,27
1,14,-24,-2,30.4,0,0,20
1,15,-23,-1,37.55,0,0,32
1,16,-23,-1,44.7,0,0,24
1,17,-23,-2,49.62,0,0,13
1,18,-22,-3,52.75,0,0,24
1,19,-23,-6,55.88,0,0,88
1,20,-23,-8,57.67,0,0,103
1,21,-23,-10,60.8,0,0,200
1,22,-23,-10,63.93,0,0,157
1,23,-21,-8,0.89,0,0,97
1,0,-22,-7,1.79,0,0,79
1,1,-22,-9,3.58,0,0,14
1,2,-21,-7,7.6,0,0,12
1,3,-21,-7,12.52,0,0,10
1,4,-22,-7,17.44,0,0,8
1,5,-22,-7,23.25,0,0,6
1,6,-22,-7,29.06,0,0,8
1,7,-22,-8,33.08,0,0,11
1,8,-21,-7,37.1,0,0,9
1,9,-22,-5,41.12,0,0,7
1,10,-22,-4,44.25,0,0,10
1,11,-22,-4,48.27,0,0,12
1,12,-22,-2,52.29,0,0,13
1,13,-23,-2,59.44,0,0,13
1,14,-23,-1,66.59,0,0,11
1,15,-23,-1,73.74,0,0,16
1,16,-23,0,78.66,0,0,15
1,17,-25,-6,1.79,0,0,12
1,18,-25,-6,1.79,0,0,9
1,19,-25,-8,4.92,0,0,18
1,20,-24,-6,0.89,0,0,25
1,21,-22,-9,1.78,0,0,37
1,22,-22,-9,2.67,0,0,85
1,23,-21,-11,3.12,0,0,73
1,0,-23,-13,1.79,0,0,33
1,1,-22,-11,2.68,0,0,45
1,2,-23,-12,3.57,0,0,61
1,3,-22,-13,0.45,0,0,66
1,4,-22,-13,1.79,0,0,50
1,5,-22,-14,3.58,0,0,37
1,6,-23,-16,6.71,0,0,42
1,7,-21,-15,0.89,0,0,43
1,8,-21,-15,1.78,0,0,48
1,9,-20,-8,2.67,0,0,44
1,10,-21,-6,3.56,0,0,50
1,11,-20,-4,4.45,0,0,52
1,12,-19,-1,5.34,0,0,51
1,13,-21,0,3.13,0,0,47
1,14,-22,2,4.92,0,0,51
1,15,-22,2,12.97,0,0,47
1,16,-21,2,22.8,0,0,43
1,17,-21,1,26.82,0,0,39
1,18,-18,0,4.02,0,0,60
1,19,-18,0,8.04,0,0,69
1,20,-17,0,12.06,0,0,93
1,21,-17,-1,15.19,0,0,127
1,22,-19,-8,3.13,0,0,122
1,23,-18,-7,0.89,0,0,156
1,0,-19,-10,1.79,0,0,176
1,1,-19,-11,3.58,0,0,169
1,2,-18,-10,0.89,0,0,166
1,3,-19,-11,1.79,0,0,151
1,4,-19,-12,3.58,0,0,113
1,5,-20,-13,5.37,0,0,77
1,6,-19,-14,7.16,0,0,80
1,7,-19,-13,0.89,0,0,80
1,8,-17,-10,3.13,0,0,62
1,9,-17,-8,0.89,0,0,47
1,10,-17,-3,1.78,0,0,55
1,11,-19,1,2.67,0,0,70
1,12,-19,2,3.56,0,0,79
1,13,-19,3,1.79,0,0,66
1,14,-18,3,3.58,0,0,67
1,15,-19,3,5.37,0,0,77
1,16,-19,3,9.39,0,0,84
1,17,-16,0,12.52,0,0,87
1,18,-17,-2,0.45,0,0,115
1,19,-16,-5,1.34,0,0,111
1,20,-16,-5,2.23,0,0,125
1,21,-17,-8,3.12,0,0,158
1,22,-16,-7,3.13,0,0,227
1,23,-16,-6,0.89,0,0,192
1,0,-17,-3,4.92,0,0,113
1,1,-18,-2,10.73,0,0,51
1,2,-19,-4,12.52,0,0,25
1,3,-19,-5,0.89,0,0,18
1,4,-20,-9,0.89,0,0,40
1,5,-17,-10,0.89,0,0,139
1,6,-16,-10,1.78,0,0,162
1,7,-21,-9,1.79,0,0,95
1,8,-21,-5,4.02,0,0,8
1,9,-21,-4,8.94,0,0,21
1,10,-20,-2,1.79,0,0,20
1,11,-19,0,2.68,0,0,29
1,12,-20,0,3.57,0,0,24
1,13,-22,1,5.36,0,0,23
1,14,-19,1,3.13,0,0,36
1,15,-18,0,6.26,0,0,76
1,16,-18,0,9.39,0,0,84
1,17,-17,-2,11.18,0,0,75
1,18,-16,-2,12.07,0,0,93
1,19,-16,-4,12.96,0,0,103
1,20,-15,-6,16.09,0,0,128
1,21,-13,-6,19.22,0,0,158
1,22,-11,-6,22.35,0,0,124
1,23,-10,-6,26.37,0,0,122
1,0,-11,-8,0.89,0,0,74
1,1,-11,-7,1.78,0,0,51
1,2,-12,-7,1.79,0,0,58
1,3,-12,-6,3.58,0,0,59
1,4,-12,-6,5.37,0,0,69
1,5,-11,-6,0.45,1,0,67
1,6,-11,-6,0.89,2,0,69
1,7,-11,-6,1.78,0,0,63
1,8,-11,-6,0.89,0,0,60
1,9,-10,-5,1.79,0,0,72
1,10,-10,-4,0.89,0,0,75
1,11,-10,-3,1.78,0,0,79
1,12,-9,-3,1.79,0,0,82
1,13,-9,-2,0.89,0,0,79
1,14,-9,-2,1.78,0,0,76
1,15,-9,-2,2.67,0,0,87
1,16,-9,-2,3.12,0,0,91
1,17,-9,-3,4.01,0,0,88
1,18,-9,-4,4.9,0,0,96
1,19,-10,-6,5.79,0,0,103
